metal,condition,seed,feature,group,perm,builtin,shap
Pb,clean,404,snr_mean,mean,4.196108606244261,0.10136423418593535,
Pb,clean,404,snr_std,std,0.008340385409121048,0.013191312826661888,
Pb,clean,404,bl_mean,mean,0.0972086813562479,0.016937740006392584,
Pb,clean,404,bl_std,std,0.012388058998811291,0.004367371421266862,
Pb,clean,404,amp_cv,cv,0.04666415834039864,0.0002083284833818185,
Pb,clean,404,pos_cv,cv,0.00011049359045974815,0.0005585772248153648,
Pb,clean,404,area_cv,cv,0.7980541025812167,0.0025567863516278272,
Pb,augmented,404,amp_mean,mean,13.4809000969336,0.7858108281265878,
Pb,augmented,404,amp_std,std,0.039118371890232616,0.001837497998015083,
Pb,augmented,404,pos_mean,mean,0.12532850229921128,0.011281909051160716,
Pb,augmented,404,pos_std,std,0.046745290625165754,0.0004816897632909126,
Pb,augmented,404,wid_mean,mean,0.07143912426303638,0.0017812048324483325,
Pb,augmented,404,wid_std,std,0.13012395956089182,0.0005780709232290075,
Pb,augmented,404,area_mean,mean,3.471945563789356,0.033819883296854966,
Pb,augmented,404,area_std,std,0.15458882500528368,0.005671607354826526,
Pb,augmented,404,skew_mean,mean,0.002360866767377351,0.0027227109086541616,
Pb,augmented,404,skew_std,std,0.06896101714596288,0.0015357177573653662,
Pb,augmented,404,snr_mean,mean,4.5117728370506525,0.11780901429845746,
Pb,augmented,404,snr_std,std,0.06266635579933032,0.007344143326312091,
Pb,augmented,404,bl_mean,mean,0.04549115411473768,0.017818651125461167,
Pb,augmented,404,bl_std,std,0.9819600124001369,0.01039958403721736,
Pb,augmented,404,amp_cv,cv,0.023149433058088108,0.00011213868337613902,
Pb,augmented,404,pos_cv,cv,0.0046534676391538745,0.0005879525386477929,
Pb,augmented,404,area_cv,cv,0.006085956270433518,0.000407395978095142,
Cd,clean,505,amp_mean,mean,1.3506987743739012,0.004236374268049977,
Cd,clean,505,amp_std,std,0.08026854755040161,0.002845032517911089,
Cd,clean,505,pos_mean,mean,0.10131610246806895,0.0008110383601866031,
Cd,clean,505,pos_std,std,0.013477520252408153,0.0005700108137175152,
Cd,clean,505,wid_mean,mean,22.251230040553367,0.6954215014252132,
Cd,clean,505,wid_std,std,0.0007519878306878197,0.0021542070723650007,
Cd,clean,505,area_mean,mean,1.2245109909769463,0.012876525805672275,
Cd,clean,505,area_std,std,0.011153750996870748,0.0017918998087692178,
Cd,clean,505,skew_mean,mean,0.7212117568985289,0.023548948369345433,
Cd,clean,505,skew_std,std,0.07760491151605112,0.005354746513716882,
Cd,clean,505,snr_mean,mean,2.8513028307792805,0.006035700114164435,
Cd,clean,505,snr_std,std,0.0609630115813948,0.0006744331079270446,
Cd,clean,505,bl_mean,mean,9.344923262915861,0.236597893098964,
Cd,clean,505,bl_std,std,0.04144176315145361,0.0016651060128650345,
Cd,clean,505,amp_cv,cv,0.08030830188684582,0.0022897424221430722,
Cd,clean,505,pos_cv,cv,0.002493431999585444,0.0007474706562893947,
Cd,clean,505,area_cv,cv,0.003942044715764597,0.002379369632699762,
Cd,augmented,505,amp_mean,mean,1.268453832745436,0.003222850834598394,
Cd,augmented,505,amp_std,std,0.6218012461205692,0.02135337875100103,
Cd,augmented,505,pos_mean,mean,0.2011057883652422,0.0015656757796376458,
Cd,augmented,505,pos_std,std,0.001833831515327361,0.000459726960153592,
Cd,augmented,505,wid_mean,mean,23.313255081997124,0.6647360418814083,
Cd,augmented,505,wid_std,std,0.01454811684284667,0.00850848178360754,
Cd,augmented,505,area_mean,mean,1.7322883595547058,0.023624414799082175,
Cd,augmented,505,area_std,std,0.7979207062469815,0.023772616515463422,
Cd,augmented,505,skew_mean,mean,0.47266961095007687,0.01447563908325431,
Cd,augmented,505,skew_std,std,0.06878536272724563,0.0017594093821867312,
Cd,augmented,505,snr_mean,mean,0.7095032135502272,0.00626098069197503,
Cd,augmented,505,snr_std,std,0.009786325063911722,0.0005079273056322416,
Cd,augmented,505,bl_mean,mean,6.262606890878024,0.2255569338934914,
Cd,augmented,505,bl_std,std,0.12672123136946722,0.0018614252294461263,
Cd,augmented,505,amp_cv,cv,0.01828951641362423,0.0007605689040837616,
Cd,augmented,505,pos_cv,cv,0.0029357681607285746,0.0003726420468113154,
Cd,augmented,505,area_cv,cv,0.00991808291865261,0.0012012861581670007,
Pb,clean,505,amp_mean,mean,17.25363586179825,0.8831176371104139,
Pb,clean,505,amp_std,std,0.008955793478155737,0.0008396228930683812,
Pb,clean,505,pos_mean,mean,0.16756016809938848,0.012326377918198374,
Pb,clean,505,pos_std,std,0.000659870370370344,2.2338112937301426e-05,
Pb,clean,505,wid_mean,mean,0.09520998254344522,0.001651817982656343,
Pb,clean,505,wid_std,std,0.0006967197530864027,0.00024271882131369964,
Pb,clean,505,area_mean,mean,3.4673001746163044,0.02988525800569688,
Pb,clean,505,area_std,std,0.050602559287023154,0.007361198264954378,
Pb,clean,505,skew_mean,mean,0.04007759717284891,0.0035779925831116322,
Pb,clean,505,skew_std,std,0.19084903278953927,0.005341872472456309,
Pb,clean,505,snr_mean,mean,2.7335444424528097,0.0397024624629133,
Pb,clean,505,snr_std,std,0.03498208295860886,0.0009419052026736209,
Pb,clean,505,bl_mean,mean,0.058307695073057574,0.007705778010992607,
Pb,clean,505,bl_std,std,0.010846723855883544,0.004055443392804041,
Pb,clean,505,amp_cv,cv,0.0017356739773826651,5.2810279215131495e-05,
Pb,clean,505,pos_cv,cv,0.0001607894486267747,0.0006675917132632622,
Pb,clean,505,area_cv,cv,0.7132892339700282,0.0025071747733308365,
Pb,augmented,505,amp_mean,mean,16.25314242123767,0.8823503628100439,
Pb,augmented,505,amp_std,std,0.1032079497132979,0.00040808569025298225,
Pb,augmented,505,pos_mean,mean,0.14385680563699618,0.011341750765251391,
Pb,augmented,505,pos_std,std,0.31147419085147227,0.000913162707432355,
Pb,augmented,505,wid_mean,mean,0.00499213703703712,0.0019458509244088711,
Pb,augmented,505,wid_std,std,0.0008188765432099787,0.00016052621005561418,
Pb,augmented,505,area_mean,mean,3.5632349074977703,0.02974854506238744,
Pb,augmented,505,area_std,std,0.04570384446043801,0.014454345880933965,
Pb,augmented,505,skew_mean,mean,0.023924595603043976,0.002319756579898251,
Pb,augmented,505,skew_std,std,0.10381540713185386,0.0044437625481484454,
Pb,augmented,505,snr_mean,mean,2.9523304854517387,0.03475420381569472,
Pb,augmented,505,snr_std,std,0.006050023269263516,0.00041640701335576895,
Pb,augmented,505,bl_mean,mean,0.0367880537503011,0.007954101262177951,
Pb,augmented,505,bl_std,std,0.8688518486706593,0.007830862744183043,
Pb,augmented,505,amp_cv,cv,0.004841769984878707,0.00018904971642713086,
Pb,augmented,505,pos_cv,cv,0.015892533264847408,0.00023631785049107922,
Pb,augmented,505,area_cv,cv,0.01055143935799686,0.0005329084188571885,
Cd,clean,606,amp_mean,mean,0.6245867475083507,0.002282974927261062,
Cd,clean,606,amp_std,std,0.03939436769021129,0.002367355357253736,
Cd,clean,606,pos_mean,mean,0.12960573556595975,0.0008709669254071093,
Cd,clean,606,pos_std,std,0.0015395016878411883,0.0002328853311570498,
Cd,clean,606,wid_mean,mean,22.229377678529744,0.6925951753096632,
Cd,clean,606,wid_std,std,0.0,0.0009982217146164902,
Cd,clean,606,area_mean,mean,0.6189147911810513,0.008787668631703252,
Cd,clean,606,area_std,std,0.00433990334353534,0.0012092499498218973,
Cd,clean,606,skew_mean,mean,1.3239795175975333,0.029508079304136937,
Cd,clean,606,skew_std,std,0.07324571071213659,0.002684204151395897,
Cd,clean,606,snr_mean,mean,0.2361571211128227,0.0057748323057984835,
Cd,clean,606,snr_std,std,0.06126694601098122,0.0005919354445841581,
Cd,clean,606,bl_mean,mean,7.3029941888405645,0.24568231050922618,
Cd,clean,606,bl_std,std,0.03826636129635998,0.0008119332185321686,
Cd,clean,606,amp_cv,cv,0.03483086025199554,0.0007241236931847092,
Cd,clean,606,pos_cv,cv,0.031836234591166364,0.001231179647603366,
Cd,clean,606,area_cv,cv,0.0,0.0036469035786542317,
Cd,augmented,606,amp_mean,mean,0.18982062704312944,0.0028206982453062154,
Cd,augmented,606,amp_std,std,0.9132943827860348,0.03253975422991552,
Cd,augmented,606,pos_mean,mean,0.35920801550777337,0.001496741890370226,
Cd,augmented,606,pos_std,std,0.007004436274617299,0.0004749737613185445,
Cd,augmented,606,wid_mean,mean,21.261052220449706,0.6180020749252768,
Cd,augmented,606,wid_std,std,0.5412601128384648,0.05309666053137776,
Cd,augmented,606,area_mean,mean,0.7134279126540136,0.022128783070727957,
Cd,augmented,606,area_std,std,0.9272909762765214,0.021663481841967036,
Cd,augmented,606,skew_mean,mean,0.2984358877550969,0.019291357946648824,
Cd,augmented,606,skew_std,std,0.1252722395076272,0.003402626193456845,
Cd,augmented,606,snr_mean,mean,0.23188944162217923,0.0059634034039600945,
Cd,augmented,606,snr_std,std,0.053557348084409984,0.0012517602442365487,
Cd,augmented,606,bl_mean,mean,4.626710634015875,0.21098089872051382,
Cd,augmented,606,bl_std,std,0.11403477665275016,0.0010069062895329192,
Cd,augmented,606,amp_cv,cv,0.005594726138391809,0.0016076754032506066,
Cd,augmented,606,pos_cv,cv,0.020613999011661062,0.00043430366591820836,
Cd,augmented,606,area_cv,cv,0.0011586535104514128,0.003837899636222062,
Pb,clean,606,amp_mean,mean,16.372078242834693,0.9069156143001689,
Pb,clean,606,amp_std,std,0.019279695722814953,0.00097081795090681,
Pb,clean,606,pos_mean,mean,0.22047036979581142,0.009177917951998751,
Pb,clean,606,pos_std,std,0.000646263534818331,0.00026481398063138266,
Pb,clean,606,wid_mean,mean,0.31173218967702954,0.0010427256508507299,
Pb,clean,606,wid_std,std,0.09427546252241478,0.00030560495271911064,
Pb,clean,606,area_mean,mean,2.5936364007611665,0.020885406459272667,
Pb,clean,606,area_std,std,0.028603426764817842,0.002353919302418103,
Pb,clean,606,skew_mean,mean,0.0340316152962042,0.002509834694420855,
Pb,clean,606,skew_std,std,0.07601166855838269,0.0031555905177983587,
Pb,clean,606,snr_mean,mean,2.623696646530965,0.02378417206211893,
Pb,clean,606,snr_std,std,0.03772146632365454,0.004539327374686,
Pb,clean,606,bl_mean,mean,0.025666786877362006,0.008850271165894878,
Pb,clean,606,bl_std,std,0.017642987231740643,0.01363624039621499,
Pb,clean,606,amp_cv,cv,0.025055950533442516,0.0002190173893883093,
Pb,clean,606,pos_cv,cv,0.0004960903720448995,0.00015907871933396994,
Pb,clean,606,area_cv,cv,0.42074314558548076,0.0012296471311771743,
Pb,augmented,606,amp_mean,mean,16.566338496303125,0.897278751912463,
Pb,augmented,606,amp_std,std,0.04475556892712397,0.0015248972215908861,
Pb,augmented,606,pos_mean,mean,0.1452036291122955,0.008230975984028254,
Pb,augmented,606,pos_std,std,1.1494491540155278,0.0021207971787300206,
Pb,augmented,606,wid_mean,mean,0.09439663727311987,0.002101105587619516,
Pb,augmented,606,wid_std,std,4.9074074074045845e-05,2.4751235680717625e-05,
Pb,augmented,606,area_mean,mean,2.5100606537911387,0.019240560504146808,
Pb,augmented,606,area_std,std,0.0441781440454397,0.0032576660545936315,
Pb,augmented,606,skew_mean,mean,0.019055463594751614,0.0028664520878520492,
Pb,augmented,606,skew_std,std,0.1260949149605608,0.003266270757173695,
Pb,augmented,606,snr_mean,mean,2.6621621960633126,0.030504748174530118,
Pb,augmented,606,snr_std,std,0.0421986905585638,0.005429226473673023,
Pb,augmented,606,bl_mean,mean,0.032658121208532134,0.008970661311332236,
Pb,augmented,606,bl_std,std,0.30858595425082436,0.01470988925045621,
Pb,augmented,606,amp_cv,cv,0.006616325477214091,7.621778034605838e-05,
Pb,augmented,606,pos_cv,cv,0.043567884317134604,0.00026889061394555226,
Pb,augmented,606,area_cv,cv,0.002980072381908444,0.00012813787183831775,
Cd,clean,808,amp_mean,mean,0.817256862940862,0.003951748052019994,
Cd,clean,808,amp_std,std,0.05179276816681623,0.0014719582635280956,
Cd,clean,808,pos_mean,mean,0.10201340773098573,0.0007697482700416016,
Cd,clean,808,pos_std,std,0.0021782597865000475,0.000509036069809531,
Cd,clean,808,wid_mean,mean,19.271697809090547,0.6787168792118012,
Cd,clean,808,wid_std,std,4.522072310408909e-05,0.0023193923288796947,
Cd,clean,808,area_mean,mean,0.8757456010336659,0.023064699219540668,
Cd,clean,808,area_std,std,0.008015003813040784,0.0014087785746154603,
Cd,clean,808,skew_mean,mean,0.39959614003874394,0.022492138251297047,
Cd,clean,808,skew_std,std,0.04325427234971657,0.005669556611109437,
Cd,clean,808,snr_mean,mean,2.4843183458842044,0.006035388230180229,
Cd,clean,808,snr_std,std,0.03291025308760218,0.0007270711781944868,
Cd,clean,808,bl_mean,mean,8.007323819681949,0.2477986972354211,
Cd,clean,808,bl_std,std,0.04350243148876461,0.001418342098279585,
Cd,clean,808,amp_cv,cv,0.0351310608870075,0.0010421373928972957,
Cd,clean,808,pos_cv,cv,0.004459946774006423,0.0006301374624560282,
Cd,clean,808,area_cv,cv,0.003133005678862988,0.0019742915499285293,
Cd,augmented,808,amp_mean,mean,1.4495095626333605,0.005244695261239425,
Cd,augmented,808,amp_std,std,0.5733466091710874,0.023696524416288587,
Cd,augmented,808,pos_mean,mean,0.19943559376282266,0.0009640633360291794,
Cd,augmented,808,pos_std,std,0.009359991630374986,0.0009401811958285722,
Cd,augmented,808,wid_mean,mean,19.041391490431398,0.6684321056474627,
Cd,augmented,808,wid_std,std,0.004743933675089967,0.0010725193926700795,
Cd,augmented,808,area_mean,mean,1.998363422053448,0.02973314528479464,
Cd,augmented,808,area_std,std,0.6414816618824576,0.029124387685091287,
Cd,augmented,808,skew_mean,mean,0.35809941706162207,0.019304021279583097,
Cd,augmented,808,skew_std,std,0.09163326367069867,0.0019486541222210317,
Cd,augmented,808,snr_mean,mean,0.3311081188492025,0.005489127564756443,
Cd,augmented,808,snr_std,std,0.05133170590124876,0.000978245819625282,
Cd,augmented,808,bl_mean,mean,3.8586639139516725,0.20975201673817256,
Cd,augmented,808,bl_std,std,0.13820771409302493,0.0009769458364915393,
Cd,augmented,808,amp_cv,cv,0.006932567078475643,0.0008892244476352152,
Cd,augmented,808,pos_cv,cv,0.004200277165773647,0.0006123596783185194,
Cd,augmented,808,area_cv,cv,0.005060185022167041,0.0008417822937918233,
Pb,clean,808,amp_mean,mean,11.923919642927961,0.7932015225590571,
Pb,clean,808,amp_std,std,0.06462359543827287,0.0005300494728282671,
Pb,clean,808,pos_mean,mean,0.1788120459881283,0.007872862382244526,
Pb,clean,808,pos_std,std,0.002927865632515675,0.0002521181135130023,
Pb,clean,808,wid_mean,mean,0.1048512646917604,0.0032859871278491403,
Pb,clean,808,wid_std,std,0.014533655202024093,0.00030216008618688656,
Pb,clean,808,area_mean,mean,2.2679099031557755,0.02255578434537997,
Pb,clean,808,area_std,std,0.01682370474221091,0.004435678666477433,
Pb,clean,808,skew_mean,mean,0.027078835230461985,0.0031522248460885507,
Pb,clean,808,skew_std,std,0.1303750455630371,0.0009214941538761094,
Pb,clean,808,snr_mean,mean,3.663164896306759,0.1268278777618636,
Pb,clean,808,snr_std,std,0.017265477690079033,0.013189032519842095,
Pb,clean,808,bl_mean,mean,0.06258972014910051,0.01434187541550069,
Pb,clean,808,bl_std,std,0.02815753536372741,0.006618424589276375,
Pb,clean,808,amp_cv,cv,0.14094462713489966,0.00046620634670795986,
Pb,clean,808,pos_cv,cv,0.005237518823497339,0.00020022645823299584,
Pb,clean,808,area_cv,cv,0.5110777059652425,0.0018464751550752703,
Pb,augmented,808,amp_mean,mean,11.72761666101213,0.737091367413475,
Pb,augmented,808,amp_std,std,0.04518694062686947,0.0008637963700174073,
Pb,augmented,808,pos_mean,mean,0.11785714948347889,0.008714135980926848,
Pb,augmented,808,pos_std,std,0.5518614638264152,0.0014151504732504983,
Pb,augmented,808,wid_mean,mean,0.11781358890511613,0.003183176276061089,
Pb,augmented,808,wid_std,std,0.012780518623083473,0.00020050168621041486,
Pb,augmented,808,area_mean,mean,2.417976381395823,0.022883431288592677,
Pb,augmented,808,area_std,std,0.0625221611025371,0.00893320071902074,
Pb,augmented,808,skew_mean,mean,0.020843113160938852,0.003094392983572204,
Pb,augmented,808,skew_std,std,0.23145988634659886,0.0040078592155136684,
Pb,augmented,808,snr_mean,mean,4.062062263074409,0.18225270894556456,
Pb,augmented,808,snr_std,std,0.044864122496821215,0.005779139556356588,
Pb,augmented,808,bl_mean,mean,0.043180711651120536,0.01350322234174093,
Pb,augmented,808,bl_std,std,0.22016890094780472,0.0075290861035073806,
Pb,augmented,808,amp_cv,cv,0.001685286516861334,0.00015027652616624986,
Pb,augmented,808,pos_cv,cv,0.016632683079882454,0.00016634168206721144,
Pb,augmented,808,area_cv,cv,0.004621343021482543,0.00023221243795669088,
